2581,"2021-08-03 04:04:54","[('alarm',1),('bearing',177.61000061035156),('totalodometer',772410),('movement',1),('batterypercentage',100),('alt',1720.5999755859375),('lng',51.48459243774414),('hdop',7),('satellites',17),('speed',46),('totalidlingtime',6063),('ignition',1),('lat',32.35396957397461),('externalvoltage',14484),('signalstrength',13),('overspeedingtotaldistance',505216),('engineontime',54598)]"
2581,"2021-08-03 04:04:59","[('bearing',184.57000732421875),('signalstrength',16),('lat',32.35342025756836),('movement',1),('engineontime',54603),('overspeedingtotaldistance',505216),('ignition',1),('hdop',7),('totalodometer',772471),('totalidlingtime',6063),('externalvoltage',14451),('batterypercentage',100),('lng',51.48456573486328),('alt',1718.5),('alarm',1),('satellites',16),('speed',35)]"
2581,"2021-08-03 04:05:09","[('signalstrength',17),('speed',13),('lat',32.353050231933594),('alarm',1),('hdop',6),('ignition',1),('externalvoltage',14429),('bearing',220.05999755859375),('movement',1),('totalidlingtime',6063),('lng',51.484466552734375),('alt',1713.4000244140625),('engineontime',54613),('batterypercentage',100),('satellites',18),('totalodometer',772514),('overspeedingtotaldistance',505216)]"
2581,"2021-08-03 04:05:15","[('alt',1712.699951171875),('bearing',273.3900146484375),('hdop',6),('engineontime',54619),('satellites',18),('signalstrength',19),('alarm',1),('totalodometer',772553),('movement',1),('ignition',1),('externalvoltage',14484),('lat',32.35300064086914),('lng',51.484066009521484),('speed',29),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('batterypercentage',100)]"
2581,"2021-08-03 04:05:26","[('lat',32.35311508178711),('engineontime',54630),('speed',45),('externalvoltage',14451),('batterypercentage',100),('alt',1715.800048828125),('signalstrength',19),('movement',1),('totalidlingtime',6063),('bearing',278.239990234375),('satellites',17),('overspeedingtotaldistance',505216),('ignition',1),('lng',51.48262405395508),('alarm',1),('hdop',7),('totalodometer',772689)]"
2581,"2021-08-03 04:05:36","[('alarm',1),('bearing',274.44000244140625),('hdop',7),('satellites',16),('overspeedingtotaldistance',505216),('lng',51.48163986206055),('totalidlingtime',6063),('ignition',1),('externalvoltage',14353),('engineontime',54640),('speed',20),('totalodometer',772784),('alt',1715.0999755859375),('signalstrength',15),('movement',1),('batterypercentage',100),('lat',32.3532829284668)]"
2581,"2021-08-03 04:05:40","[('lng',51.48155212402344),('satellites',16),('alt',1714.800048828125),('bearing',160.3699951171875),('totalodometer',772800),('engineontime',54644),('speed',12),('externalvoltage',14429),('batterypercentage',100),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('ignition',1),('lat',32.35319519042969),('alarm',1),('hdop',7),('signalstrength',16),('movement',1)]"
2581,"2021-08-03 04:05:43","[('bearing',102.8499984741211),('speed',28),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('batterypercentage',100),('lat',32.35311508178711),('hdop',7),('totalodometer',772823),('movement',1),('satellites',16),('externalvoltage',14418),('engineontime',54647),('ignition',1),('lng',51.48176193237305),('alt',1714.5999755859375),('alarm',1),('signalstrength',17)]"
2581,"2021-08-03 04:06:03","[('lat',32.352787017822266),('bearing',95.25),('movement',1),('engineontime',54667),('totalidlingtime',6063),('externalvoltage',14484),('batterypercentage',100),('alarm',1),('hdop',6),('satellites',18),('signalstrength',18),('totalodometer',773064),('overspeedingtotaldistance',505216),('lng',51.48430252075195),('alt',1717.0999755859375),('speed',46),('ignition',1)]"
2581,"2021-08-03 04:06:09","[('externalvoltage',14440),('lat',32.3527717590332),('alt',1716.0999755859375),('bearing',87.01000213623047),('signalstrength',18),('speed',50),('batterypercentage',100),('lng',51.48519515991211),('alarm',1),('hdop',6),('satellites',18),('engineontime',54673),('movement',1),('overspeedingtotaldistance',505216),('ignition',1),('totalodometer',773148),('totalidlingtime',6063)]"
